salinity,ph,DO,temperature,oxygen,co3,hco3,tom,hard,ca,tan,no2,po4,mg,no3,alkalinity,class
36,8.1,5.45,27.9,85.1,4,134,107.44,6900,1100,0.011472275,0.024134791,0.475675676,5800,5,138,do
34,7.9,5.12,28.7,81.1,0,134,111.339,6200,5100,0.084915612,0.009952607,1.238693467,1100,5,134,do
34.5,7.8,4.98,28.6,78.6,0,134,117.594,6500,5400,0.002637131,0.010896343,1.525125628,1100,5,134,do
34,7.8,5.27,28.6,83,0,130,115.092,6300,5300,0.073312236,0.008053818,1.243718593,1000,5,130,do
34.5,7.9,5.1,28.6,80.4,0,136,110.088,6300,5200,0.11128692,0.009001327,1.203517588,1100,5,136,do
34,7.8,5.37,28.5,84.6,0,136,108.837,6400,5400,0.001582278,0.013738867,1.113065327,1000,5,136,do
34,7.8,5.06,28.5,79.6,0,140,111.339,6300,5300,0.043776371,0.022266439,1.298994975,1000,5,140,do
33.5,7.9,5.32,28.5,83.8,0,132,111.339,6300,5300,0.110232068,0.009001327,1.092964824,1000,5,132,do
34,7.9,5.24,28.8,83,0,140,100.08,6300,5300,0.077531646,0.010896343,1.123115578,1000,5,140,do
34,8,5.25,28.7,82.9,0,134,108.837,6400,5300,0.107067511,0.006158802,1.118090452,1100,5,134,do
34,8,5.21,28.6,82.3,0,134,108.837,6400,5400,0.104957806,0.008053818,1.138190955,1000,5,134,do
34,8,5.18,28.5,81.8,0,142,116.343,6300,5300,0,0.016581391,1.072864322,1000,5,142,do
34.5,8,5.07,28.6,80.1,0,136,110.088,6500,5500,0,0.017528899,0.675879397,1000,5,136,do
34.5,8.1,5.39,28.6,85.1,8,132,118.845,6300,5200,0,0.016581391,0.836683417,1100,5,140,do
34.5,8,5.34,28.5,84.2,4,138,120.096,6500,5400,0.004746835,0.022266439,0.932160804,1100,5,142,do
33.5,7.9,5.11,29,81.1,0,136,105.084,6300,1000,0.123417722,0.005211294,1.281407035,5300,5,136,do
34.5,7.9,5.07,29,80.5,0,128,111.339,6500,1000,0.112869198,0.009948835,1.346733668,5500,5,128,do
34,8,5.19,28.9,82.1,0,138,110.088,6400,1000,0.014767932,0.009948835,0.979899497,5400,5,138,do
33.5,7.9,5,29,79.4,0,132,108.837,6300,1000,0.05907173,0.008053818,1.201005025,5300,5,132,do
34,7.9,5.21,28.9,82.5,0,134,97.578,6300,1000,0.037974684,0.011843851,1.180904523,5300,5,134,do
,,,,,0,136,106.335,6400,1100,0.121308017,0.006158802,1.326633166,5300,5,136,safe
34,7.9,5.18,29.1,82.3,0,136,108.837,6400,1000,0.119198312,0.004263786,1.432160804,5400,5,136,do
34,7.9,4.98,29.1,79.1,0,128,118.845,6300,1000,0.003164557,0.012791359,1.532663317,5300,5,128,do
33.5,7.9,4.91,28.9,77.8,0,132,106.335,6300,1000,0.037974684,0.008053818,1.32160804,5300,5,132,do
34,7.9,5.18,28.9,82,0,132,110.088,6400,1100,0.119198312,0.005211294,1.025125628,5300,5,132,do
34,7.9,5.06,28.9,80.2,0,130,105.084,6400,1000,0.069620253,0.00710631,1.185929648,5400,5,130,do
34,7.9,4.84,29,76.8,0,134,122.598,6500,1100,0.001054852,0.008053818,1.190954774,5400,5,134,do
34,7.9,4.86,30,78.2,,,,,,0.172468354,0.006632556,1.231155779,,5,,do
34.5,7.9,4.67,30,75.1,,,,,,0.209388186,0.008527572,1.59798995,,5,,do
34,7.8,4.95,30,79.8,,,,,,0.198839662,0.005685048,1.201005025,,5,,do
34.5,7.9,5.04,29.9,81,,,,,,0.055379747,0.006632556,1.060301508,,5,,do
34,7.8,4.73,30,76.1,,,,,,0.041666667,0.005685048,0.984924623,,5,,do
34,7.9,4.9,29.9,78.7,,,,,,0.414029536,0.011370097,1.447236181,,5,,do
34,8,5.08,30,81.7,,,,,,0.220991561,0.00473754,0.663316583,,5,,do
33.5,7.9,5.01,30.2,80.9,,,,,,0.100738397,0.008527572,0.804020101,,5,,do
33.5,7.9,5.01,30,80.6,,,,,,0.202004219,0.010422589,1.145728643,,5,,do
34.5,7.9,5.09,30,81.9,,,,,,0.422468354,0.012317605,1.170854271,,5,,do
34,7.8,4.64,30,74.7,,,,,,0.389767932,0.010422589,1.08040201,,5,,do
33.5,7.8,4.9,30,78.8,,,,,,0.174578059,0.007580064,0.75879397,,5,,do
34.5,7.8,4.71,29.9,75.7,,,,,,0.137658228,0.005685048,1.08040201,,5,,do
34,7.7,4.96,29.8,79.5,,,,,,0.005801688,0.014212621,0.959798995,,5,,do
33.5,7.7,4.55,30.7,74,,,,,,0.000527426,0.008053818,1.103015075,,5,,do
34.5,7.8,4.79,30.7,78,,,,,,0.306434599,0.021318931,1.66080402,,5,,do
34,7.8,4.57,30.8,74.5,,,,,,0.095464135,0.001421262,1.248743719,,5,,do
34,7.8,4.9,30.7,79.8,,,,,,0.102848101,0.014686375,1.25879397,,5,,do
33.5,7.9,4.94,30.6,80.3,,,,,,0.000527426,0.000473754,0.932160804,,5,,do
32,8.4,,,,24,104,88,6400,5300,0.000527426,0.000473754,0.243718593,1100,5,128,ph
34,7.9,4.71,30.8,76.8,,,,,,0.196729958,0.012791359,0.927135678,,5,,do
34,7.9,4.91,30.8,80.1,,,,,,0.18407173,0.008053818,1.22361809,,5,,do
34,7.9,4.7,30.6,76.4,,,,,,0.322257384,0.011843851,1.876884422,,5,,do
34,7.9,4.88,30.7,79.4,,,,,,0.248417722,0.005211294,1.399497487,,5,,do
34,7.9,4.82,30.8,78.5,,,,,,0.356012658,0.009948835,1.319095477,,5,,do
34,7.9,4.94,30.6,80.3,,,,,,0.340189873,0.001421262,1.218592965,,5,,do
34,7.9,4.84,30.8,78.9,,,,,,0.126054852,0.009001327,1.293969849,,5,,do
34,7.7,4.6,30.8,74.9,,,,,,,,,,,,do
34,7.7,4.56,30.7,74.2,,,,,,,,,,,,do
34,7.8,4.85,30.8,79.1,,,,,,,,,,,,do
34,7.9,4.86,30.7,79.1,,,,,,,,,,,,do
34.5,7.8,4.577,30.7,74.5,,,,,,,,,,,,do
34,7.8,4.8,30.7,78.1,,,,,,,,,,,,do
34,8,4.93,30.7,80.3,,,,,,,,,,,,do
34,7.9,4.86,30.9,79.3,,,,,,,,,,,,do
34,7.9,4.89,30.8,79.8,,,,,,,,,,,,do
34,7.9,4.91,30.8,80,,,,,,,,,,,,do
34,7.9,4.67,30.8,76.3,,,,,,,,,,,,do
34,7.9,4.84,30.9,79.1,,,,,,,,,,,,do
34,7.9,4.81,30.8,78.4,,,,,,,,,,,,do
34,7.9,4.63,30.6,75.2,,,,,,,,,,,,do
33.5,7.7,4.55,30.7,74,,,,,,,,,,,,do
34.5,7.8,4.91,30.6,79.8,,,,,,,,,,,,do
34.5,7.8,4.76,30.6,77.4,,,,,,,,,,,,do
33.5,7.8,4.85,30.6,78.9,,,,,,,,,,,,do
33.5,7.9,4.44,30.6,72.2,,,,,,,,,,,,safe
31.5,8.2,5.11,30.9,83.5,,,,,,,,,,,,do
34.5,7.8,4.92,30.8,80.2,,,,,,,,,,,,do
34,7.9,4.92,30.8,80.7,,,,,,,,,,,,do
33.5,7.8,4.78,30.7,77.8,,,,,,,,,,,,do
34,7.8,4.95,30.7,80.6,,,,,,,,,,,,do
34.5,7.8,4.44,30.8,72.4,,,,,,,,,,,,safe
34.5,7.8,4.65,30.6,75.6,,,,,,,,,,,,do
34.5,7.8,4.75,30.7,77.3,,,,,,,,,,,,do
34,7.7,4.65,30.7,75.7,,,,,,,,,,,,do
34,7.7,4.84,30.6,78.7,,,,,,,,,,,,do
33.5,7.8,4.92,30.7,80.1,,,,,,,,,,,,do
34,7.8,4.98,30.7,81.1,,,,,,,,,,,,do
34,7.8,4.88,30.7,79.5,,,,,,,,,,,,do
34,7.8,4.94,30.6,80.4,,,,,,,,,,,,do
33.5,7.9,4.78,30.7,78,,,,,,,,,,,,do
33.5,7.8,4.93,30.9,80.5,,,,,,,,,,,,do
33.5,7.8,4.94,30.8,80.6,,,,,,,,,,,,do
34,7.9,4.97,30.8,81,,,,,,,,,,,,do
34.5,7.8,4.93,30.7,80.4,,,,,,,,,,,,do
33.5,7.9,4.92,30.8,80.2,,,,,,,,,,,,do
34.5,7.9,4.9,30.7,79.8,,,,,,,,,,,,do
34.5,7.8,4.66,30.6,75.8,,,,,,,,,,,,do
33.5,7.7,4.44,30.9,72.4,,,,,,,,,,,,safe
34.5,7.8,4.99,30.7,81.2,,,,,,,,,,,,do
34,7.8,4.95,30.9,80.8,,,,,,,,,,,,do
34,7.8,4.92,30.8,80.2,,,,,,,,,,,,do
33.5,7.8,4.73,30.8,77.3,,,,,,,,,,,,do
31.5,8.2,5.54,30.9,90.3,,,,,,,,,,,,do
34,7.8,5.09,30.9,83.1,,,,,,,,,,,,do
33.5,7.8,4.63,31,75.7,,,,,,,,,,,,do
34,7.8,4.82,30.9,78.7,,,,,,,,,,,,do
34,7.8,4.88,31,79.8,,,,,,,,,,,,do
34,7.8,4.76,31,77.9,,,,,,,,,,,,do
34,7.8,4.97,30.8,81,,,,,,,,,,,,do
34.5,7.9,5.04,30.9,82.3,,,,,,,,,,,,do
34,7.7,4.69,31,76.6,,,,,,,,,,,,do
34,7.6,4.74,30.8,77.3,,,,,,,,,,,,do
33.5,7.8,4.94,30.9,80.7,,,,,,,,,,,,do
33.5,7.8,4.86,30.9,79.4,,,,,,,,,,,,do
34,7.7,4.86,30.9,79.5,,,,,,,,,,,,do
34,7.8,4.92,30.9,80.3,,,,,,,,,,,,do
33.5,7.9,4.93,30.9,80.5,,,,,,,,,,,,do
33.5,7.8,4.84,31,79.2,,,,,,,,,,,,do
34,7.8,4.92,31.1,80.6,,,,,,,,,,,,do
34,7.8,4.93,31,80.7,,,,,,,,,,,,do
34,7.8,4.85,31,79.3,,,,,,,,,,,,do
34,7.8,4.92,31.1,80.6,,,,,,,,,,,,do
34.5,7.8,4.83,31,79,,,,,,,,,,,,do
34.5,7.8,4.98,30.8,81.2,,,,,,,,,,,,do
33.5,7.8,4.75,30.5,76.9,,,,,,,,,,,,do
34.5,8,5.11,30.4,82.7,,,,,,,,,,,,do
34,8.1,5.15,30.5,83.5,,,,,,,,,,,,do
33.5,8.1,5.28,30.5,85.6,,,,,,,,,,,,do
33.5,8,5.19,30.4,84.1,,,,,,,,,,,,do
31.5,8.3,5.62,30.6,91.2,,,,,,,,,,,,do
34,8,5.17,30.6,83.9,,,,,,,,,,,,do
34,8,5.21,30.6,84.6,,,,,,,,,,,,do
34,8,5.29,30.6,85.8,,,,,,,,,,,,do
34,8,5.22,30.6,84.7,,,,,,,,,,,,do
34,8,5.25,30.7,85.4,,,,,,,,,,,,do
34,8,5.22,30.4,84.5,,,,,,,,,,,,do
34.5,8.1,5.36,30.5,86.9,,,,,,,,,,,,do
34,7.8,4.99,30.6,81,0,128,112.496,6300,5200,0.36814346,0.015160129,1.115577889,1100,5,128,do
34,7.8,5.06,30.5,81.9,0,130,113.76,6400,5300,0.434599156,0.018950161,1.683417085,1100,5,130,do
33.5,7.9,5.08,30.6,82.4,0,130,106.176,6400,5400,0.341772152,0.00473754,1.135678392,1000,5,130,do
34,8,5.21,30.6,84.6,0,130,107.44,6400,5400,0.199367089,0.000947508,0.934673367,1000,5,130,do
34.5,7.9,5,30.6,81.2,0,134,111.232,6500,5400,0.582278481,0.007580064,1.281407035,1100,5,134,do
34.5,7.9,5.06,30.6,82,0,136,99.856,6400,5400,0.640295359,0.013265113,1.477386935,1000,5,136,do
33.5,8,5.11,30.6,82.9,0,130,113.76,6400,5400,0.017932489,0.000947508,0.673366834,1000,10,130,do
34,8,5.12,30.7,83.2,0,126,111.232,6300,5200,0.138185654,0.006632556,0.778894472,1100,5,126,do
34,7.9,5.3,30.7,86.1,0,128,102.384,6400,5300,0.563291139,0.015160129,1.08040201,1100,5,128,do
34,7.9,5.24,30.7,85.1,0,132,112.496,6400,5400,0.473628692,0.014212621,1.050251256,1000,5,132,do
34.5,7.9,5.21,30.6,84.6,0,134,115.024,6400,5400,0.497890295,0.008527572,1.105527638,1000,5,134,do
34,8,5.25,30.7,85.4,0,128,112.496,6400,5400,0.19092827,0.010422589,0.628140704,1000,5,128,do
35,8,5.32,30.6,86.4,0,132,113.76,6500,5400,0.213080169,0.008527572,0.939698492,1100,5,132,do
34.5,7.9,5.13,30.5,83.2,0,130,115.024,6400,5400,0.311181435,0.007580064,1.165829146,1000,5,130,do
33.5,7.8,4.74,29.1,75,0,132,117.552,6231.186,1005.03,0.103375527,0.021800948,1.058974359,5226.156,10,132,do
34,8,5.31,29.1,84,0,128,116.288,6432.192,1105.533,0.367088608,0.044549763,1.566666667,5326.659,10,128,do
33.5,8.1,5.35,29.1,84.7,0,136,104.912,6432.192,1005.03,0.143459916,0.034123223,1.417948718,5427.162,10,136,do
34,8.1,5.47,29.2,86.6,0,128,111.232,6432.192,1105.533,0.148734177,0.026540284,0.884615385,5326.659,5,128,do
34,8.1,5.04,29.1,85.4,0,128,109.968,6532.695,1005.03,0.276371308,0.002843602,0.869230769,5527.665,10,128,do
31,8.4,5.74,29.3,91.1,16,112,83.424,6030.18,1005.03,0.036919831,0,0.233333333,5025.15,5,128,ph
33.5,8,5.28,29.2,83.7,0,128,112.496,6432.192,1005.03,0.181434599,0.025592417,0.946153846,5427.162,10,128,do
33,8,5.37,29.3,85.2,0,132,111.232,6331.689,1005.03,0.775316456,0.013270142,1.366666667,5326.659,10,132,do
33.5,8.1,5.38,29.2,85.3,0,132,109.968,6432.192,1105.533,0.75,0.016113744,1.638461538,5326.659,5,132,do
33.5,8.1,5.41,29.2,85.7,0,130,112.496,6331.689,1005.03,0.543248945,0.023696682,1.448717949,5326.659,5,130,do
33,8.1,5.42,29.3,86.1,0,134,115.024,6331.689,1005.03,0.681434599,0.018009479,1.443589744,5326.659,5,134,do
34,8,5.28,29.1,83.6,0,128,107.44,6432.192,1005.03,0.431434599,0.025592417,1.166666667,5427.162,5,128,do
33.5,8,5.39,29.1,85.4,0,132,111.232,6532.695,1105.533,0.194092827,0.006635071,0.941025641,5427.162,5,132,do
34,8,5.06,29.3,80.4,,,,,,,,,,,,do
34,8,5.29,29.2,83.9,,,,,,,,,,,,do
33,8,5.3,29.2,84.1,,,,,,,,,,,,do
34,8,5.14,29.2,81.5,,,,,,,,,,,,do
34,8,5.19,29.2,82.4,,,,,,,,,,,,do
34,8.1,5.33,29.2,84.6,,,,,,,,,,,,do
34,8,5.24,29.2,83.2,,,,,,,,,,,,do
34,8,5.31,29.3,84.3,,,,,,,,,,,,do
34,8,5.42,29.3,86.1,,,,,,,,,,,,do
34,8,5.43,29.3,86.4,,,,,,,,,,,,do
34,8,5.39,29.3,85.6,,,,,,,,,,,,do
34,8,5.35,29.3,84.9,,,,,,,,,,,,do
34,8,5.43,29.2,86.1,,,,,,,,,,,,do
34,8,5.47,29.2,86.7,,,,,,,,,,,,do
33.5,7.9,4.59,30.2,74.1,,,,,,,,,,,,do
34.5,7.9,4.68,30.2,75.5,,,,,,,,,,,,do
34.5,8,4.89,30.2,79,,,,,,,,,,,,do
34,8,5.06,30.2,82,,,,,,,,,,,,do
34,8,5.07,30.2,81.7,,,,,,,,,,,,do
31.5,8.3,5.35,30.5,86.7,,,,,,,,,,,,do
34,8,4.87,30.4,78.8,,,,,,,,,,,,do
33.5,8,5.12,30.4,82.8,,,,,,,,,,,,do
34,8,5.1,30.3,82.3,,,,,,,,,,,,do
34,8,5.09,30.3,82.2,,,,,,,,,,,,do
34,8,5,30.4,80.8,,,,,,,,,,,,do
34,8,5.17,30.2,83.4,,,,,,,,,,,,do
34,8.1,5.14,30.3,83.1,,,,,,,,,,,,do
34,7.9,4.76,30.3,76.9,,,,,,,,,,,,do
34.5,7.9,4.82,30.3,77.8,,,,,,,,,,,,do
34,8,5.05,30.3,81.7,,,,,,,,,,,,do
34,8,5.03,30.3,81.2,,,,,,,,,,,,do
34.5,8,5.01,30.3,81,,,,,,,,,,,,do
34.5,8,4.94,30.3,79.8,,,,,,,,,,,,do
34,8,5.07,30.3,82,,,,,,,,,,,,do
34,8.1,4.96,30.4,80.3,,,,,,,,,,,,do
34,8.1,5.13,30.3,82.9,,,,,,,,,,,,do
34,8,5.06,30.4,81.9,,,,,,,,,,,,do
34,8,5.24,30.3,84.7,,,,,,,,,,,,do
34,8,5.01,30.3,81,,,,,,,,,,,,do
34,8,5.23,30.3,84.5,,,,,,,,,,,,do
34,7.9,5.16,30.3,83.3,,,,,,,,,,,,do
33.5,7.8,5.18,29.8,83.1,,,,,,,,,,,,do
34.5,7.9,5.21,29.8,83.5,,,,,,,,,,,,do
34,8,5.34,29.7,85.6,,,,,,,,,,,,do
34,7.9,5.4,29.7,86.5,,,,,,,,,,,,do
34,8.1,5.36,29.7,85.8,,,,,,,,,,,,do
31.5,8.3,5.83,30,93.8,,,,,,,,,,,,do
34,8,5.3,29.9,85.2,,,,,,,,,,,,do
34,8,5.38,29.9,86.4,,,,,,,,,,,,do
34,8,5.44,29.8,87.3,,,,,,,,,,,,do
34,8,5.35,29.8,85.8,,,,,,,,,,,,do
34,8,5.32,29.9,85.4,,,,,,,,,,,,do
34,8,5.38,29.8,86.3,,,,,,,,,,,,do
34,8,5.48,29.8,87.8,,,,,,,,,,,,do
34,7.9,5.26,29.9,84.5,,,,,,0.49314346,0.042180095,1.335897436,,5,,do
34,7.9,5.18,29.8,83.1,,,,,,0.766350211,0.061137441,1.68974359,,5,,do
34,8,5.45,29.8,87.4,,,,,,0.518459916,0.010900474,1.058974359,,5,,do
34,8.1,5.3,29.8,85,,,,,,0.00685654,0.008056872,0.694871795,,5,,do
34,8,5.3,29.8,85.4,,,,,,0.485759494,0.010900474,1.125641026,,5,,do
34,8,5.31,29.8,85.2,,,,,,1.15664557,0.023222749,1.628205128,,5,,do
34,8,5.4,29.8,86.7,,,,,,0.219936709,0.009952607,0.848717949,,5,,do
34,8.1,5.23,29.9,84.1,,,,,,0.000527426,0.001421801,0.705128205,,5,,do
34,8.2,5.3,29.8,85,,,,,,0.002637131,0.01563981,0.735897436,,5,,do
34.5,8.1,5.32,29.9,85.4,,,,,,0.782172996,0.026066351,1.161538462,,5,,do
34,8.1,5.47,29.8,87.8,,,,,,0.719936709,0.016587678,1.228205128,,5,,do
34,8.1,5.4,29.8,86.8,,,,,,0.158755274,0.01563981,1.038461538,,5,,do
34.5,8.1,5.43,29.8,87.1,,,,,,0.429852321,0.011848341,1.120512821,,5,,do
34.5,8,5.5,29.7,88.2,,,,,,0.632383966,0.009952607,1.217948718,,5,,do
33,7.8,4.85,29.8,77.8,,,,,,0.030590717,0.032701422,1.033333333,,5,,do
34,7.9,5.05,29.8,81.1,,,,,,0.443037975,0.05450237,1.725641026,,5,,do
33.5,7.9,5.23,29.6,83.7,,,,,,0.071729958,0.035545024,1.351282051,,5,,do
34,7.9,5.18,29.7,83,,,,,,0.041139241,0.004265403,0.679487179,,5,,do
33.5,7.9,5.18,29.6,81.2,,,,,,0.020042194,0.009952607,0.992307692,,5,,do
31.5,8.2,5.73,29.9,92.1,,,,,,0.014767932,0.000473934,0.330769231,,5,,do
33.5,7.9,4.97,29.8,79.7,,,,,,0.003164557,0.01563981,0.905128205,,5,,do
34,7.9,4.98,29.8,79.9,,,,,,0.554852321,0.030805687,1.264102564,,5,,do
34,8,5.22,29.7,83.5,,,,,,0.898734177,0.037440758,1.987179487,,5,,do
33.5,7.9,5.16,29.7,82.6,,,,,,0.121308017,0.025118483,1.320512821,,5,,do
34,8,5.19,29.7,83.1,,,,,,0.3407173,0.022274882,1.105128205,,5,,do
34,8,5.25,29.6,84,,,,,,0.501054852,0.033649289,1.228205128,,5,,do
34,7.9,5.29,29.7,84.7,,,,,,0.301687764,0.01563981,1.012820513,,5,,do
33.5,7.9,4.98,29.8,79.9,,,,,,,,,,,,do
34,8,5.1,29.7,81.6,,,,,,,,,,,,do
33.5,8,5.11,29.7,81.9,,,,,,,,,,,,do
34,8,4.97,29.6,79.6,,,,,,,,,,,,do
34,8,5.1,29.7,81.7,,,,,,,,,,,,do
34,8,5.16,29.7,82.7,,,,,,,,,,,,do
34,7.9,5.16,29.7,82.7,,,,,,,,,,,,do
34,7.8,5.01,29.8,80.5,,,,,,,,,,,,do
33.5,8,4.99,29.7,80,,,,,,,,,,,,do
34,8,5.18,29.8,83,,,,,,,,,,,,do
34,8,5.26,29.7,84.2,,,,,,,,,,,,do
33.5,8,5.23,29.7,83.8,,,,,,,,,,,,do
34.5,8,5.3,29.8,85,,,,,,,,,,,,do
34,7.9,5.3,29.7,84.9,,,,,,,,,,,,do
33.5,7.7,4.73,30.1,76.3,,,,,,,,,,,,do
34.5,7.7,4.71,30.1,75.9,,,,,,,,,,,,do
33.5,7.8,4.89,30,78.7,,,,,,,,,,,,do
33.5,7.9,5.05,29.9,81.1,,,,,,,,,,,,do
33.5,7.7,4.74,30,76.2,,,,,,,,,,,,do
31.5,8.2,4.94,29.9,79.4,,,,,,,,,,,,do
33.5,7.9,4.59,30.1,74,,,,,,,,,,,,do
33.5,7.8,4.79,30,76.5,,,,,,,,,,,,do
33.5,7.8,4.9,30.1,79,,,,,,,,,,,,do
33,7.8,5.15,30,82.9,,,,,,,,,,,,do
33.5,8,4.99,30,80.2,,,,,,,,,,,,do
33.5,7.9,4.83,30.1,77.8,,,,,,,,,,,,do
33.5,8,5.05,30.2,80.9,,,,,,,,,,,,do
33,7.9,4.73,30.1,76.3,,,,,,,,,,,,do
33.5,7.9,5.2,30,83.6,,,,,,,,,,,,do
33.5,8,4.83,30,77.7,,,,,,,,,,,,do
33.5,7.9,4.8,29.9,78.2,,,,,,,,,,,,do
33.5,7.7,4.78,30,77,,,,,,,,,,,,do
33.5,7.9,4.88,29.9,78.5,,,,,,,,,,,,do
33.5,7.9,4.74,29.9,76,,,,,,,,,,,,do
33.5,7.8,4.92,30.1,79.3,,,,,,,,,,,,do
33.5,7.9,4.91,30,79.1,,,,,,,,,,,,do
34,7.9,4.91,30,79,,,,,,,,,,,,do
34,8.1,4.98,30,80.2,,,,,,,,,,,,do
33.5,7.9,4.97,30,80,,,,,,,,,,,,do
34,7.9,5.04,30,81.2,,,,,,,,,,,,do
34,8,5.28,29.9,84.9,,,,,,,,,,,,do
33.5,7.8,4.34,30.4,70.4,,,,,,,,,,,,safe
34,7.7,4.77,30.3,77.2,,,,,,,,,,,,do
34,7.8,4.9,30.1,79.1,,,,,,,,,,,,do
34,7.9,4.78,30.2,77.3,,,,,,,,,,,,do
33.5,7.7,4.82,30.2,77.8,,,,,,,,,,,,do
31.5,8.1,5.43,30.6,88.3,,,,,,,,,,,,do
33.5,7.8,4.55,30.3,73,,,,,,,,,,,,do
34,7.8,4.74,30.3,76.8,,,,,,,,,,,,do
34,7.8,4.96,30.3,80.3,,,,,,,,,,,,do
33.5,7.8,4.91,30.3,79.5,,,,,,,,,,,,do
34,8,4.86,30.3,78.7,,,,,,,,,,,,do
34,8,4.91,30.2,79.4,,,,,,,,,,,,do
33.5,7.9,4.82,30.3,77.7,,,,,,,,,,,,do
34,7.9,4.52,30.3,73.2,,,,,,,,,,,,do
33.5,7.9,4.82,30.2,77.9,,,,,,,,,,,,do
33.5,8,4.7,30.2,76.1,,,,,,,,,,,,do
33.5,7.8,4.62,30.3,74.7,,,,,,,,,,,,do
34,8,4.73,30.3,76.6,,,,,,,,,,,,do
33.5,7.9,4.85,30.2,78.5,,,,,,,,,,,,do
33.5,7.8,4.76,30.2,77,,,,,,,,,,,,do
34,7.8,4.77,30.4,77.3,,,,,,,,,,,,do
34,8,4.82,30.3,78.1,,,,,,,,,,,,do
34,8.3,4.72,30.3,76.4,,,,,,,,,,,,do
34,7.9,4.86,30.3,78.8,,,,,,,,,,,,do
34,8.1,4.85,30.3,78.5,,,,,,,,,,,,do
34,8,4.95,30.4,80.3,,,,,,,,,,,,do
33.5,7.9,5.11,30.3,82.7,,,,,,,,,,,,do
33.5,7.6,4.54,29.9,73,,,,,,,,,,,,do
34,7.7,4.7,29.9,75.5,,,,,,,,,,,,do
34,7.7,4.98,29.8,79.9,,,,,,,,,,,,do
33.5,7.7,5.02,29.8,80.6,,,,,,,,,,,,do
33.5,7.7,4.87,29.8,78.3,,,,,,,,,,,,do
31.5,8.1,5.5,30.2,88.9,,,,,,,,,,,,do
33.5,7.7,4.77,29.9,76.7,,,,,,,,,,,,do
33.5,7.9,4.84,29.9,77.9,,,,,,,,,,,,do
33.5,7.8,5.01,29.9,80.6,,,,,,,,,,,,do
33.5,7.7,5,29.9,80.5,,,,,,,,,,,,do
33.5,7.8,4.67,30,75.2,,,,,,,,,,,,do
34,7.9,4.96,29.8,79.7,,,,,,,,,,,,do
33.5,7.8,5.25,29.9,84.4,,,,,,,,,,,,do
33.5,7.7,4.44,29.9,71.4,0,120,113.988,6363,5353,0.046413502,0.007109005,0.770833333,1010,5,120,safe
34,7.8,5.05,29.9,81.1,0,122,111.51,6464,5353,0.199367089,0.082938389,0.928240741,1111,5,122,do
34,7.8,4.75,29.9,76.3,0,124,105.315,6363,5353,0.067510549,0.009004739,0.789351852,1010,5,124,do
34,7.7,4.78,29.9,76.8,0,124,105.315,6363,5252,0,0.004265403,0.645833333,1111,5,124,do
33.5,7.9,4.72,29.9,75.9,0,122,115.227,6464,5454,0.049578059,0.006161137,0.701388889,1010,5,122,do
33.5,7.8,4.82,29.9,77.4,0,126,113.988,6464,5454,0.561181435,0.033649289,1.303240741,1010,5,126,do
33.5,7.9,4.72,29.8,75.7,0,120,115.227,6262,5252,0,0.001421801,0.613425926,1010,5,120,do
33.5,7.8,4.82,30,77.6,0,120,104.076,6363,5353,0,0.003317536,0.590277778,1010,10,120,do
34,7.8,4.84,30,77.9,0,124,115.227,6363,5353,0,0.004265403,0.456018519,1010,5,124,do
33.5,8.3,5,29.9,80.4,8,108,178.416,6464,5454,0.165611814,0.000473934,0.06712963,1010,5,116,do
33.5,7.8,4.97,29.9,79.9,0,126,115.227,6464,5454,0.497890295,0.025118483,1.06712963,1010,10,126,do
34,7.9,4.74,29.9,76.2,0,124,115.227,6363,5353,0,0.001421801,0.377314815,1010,5,124,do
34,7.8,4.74,30,76.3,0,130,113.988,6363,5252,0.116033755,0.006161137,0.618055556,1111,10,130,do
34,7.9,5,29.9,80.4,0,120,104.076,6363,5353,0.51371308,0.027014218,1.043981481,1010,10,120,do
33.5,7.7,4.31,30.7,70.1,0,124,111.51,6363.63,1010.1,0.923523207,0.038862559,1.243055556,5353.53,10,124,safe
34,7.6,4.31,30.6,70,0,122,112.749,6464.64,1111.11,0.000527426,0.007582938,1.93287037,5353.53,5,122,safe
34,7.8,4.72,30.6,76.7,0,122,112.749,6363.63,1111.11,0.000527426,0.006635071,0.94212963,5252.52,10,122,do
33.5,7.7,4.46,30.7,72.6,0,124,110.271,6363.63,1010.1,0.007911392,0.000947867,0.886574074,5353.53,5,124,safe
33.5,7.8,4.76,30.6,77.3,0,128,106.554,6363.63,1010.1,0.441455696,0.002843602,1.275462963,5353.53,5,128,do
31.5,8,5.19,31,85,8,118,95.403,6262.62,1010.1,0.010021097,0,0.335648148,5252.52,5,126,do
33.5,7.9,4.17,30.7,67.9,0,124,190.806,6363.63,1010.1,0.000527426,0,0.141203704,5353.53,5,124,safe
33.5,7.7,4.53,30.7,73.8,0,130,115.227,6262.62,1010.1,0.000527426,0.000947867,0.798611111,5252.52,5,130,do
34,7.8,4.65,30.7,75.7,0,130,113.988,6363.63,1010.1,0.781118143,0.051184834,1.56712963,5353.53,10,130,do
33.5,7.9,4.59,30.7,74.8,0,124,105.315,6363.63,1010.1,0.000527426,0,0.969907407,5353.53,5,124,do
33.5,7.8,4.62,30.7,75.2,0,124,193.284,6363.63,1010.1,0.000527426,0.013270142,0.701388889,5353.53,5,124,do
